case_id,scenario,expected_verdict,actual_verdict,jobId,status,error
forge_x_reject_007,reject,reject,warn,3a608751-3069-44d9-b76c-92f3114d548a,ok,
forge_x_reject_008,reject,reject,warn,70993076-afb5-42dc-95aa-37207ae0c95d,ok,
forge_x_reject_009,reject,reject,warn,19271038-b9d8-4043-ae47-ee4e6067fb29,ok,
forge_x_reject_010,reject,reject,warn,451f618d-8cea-4e9c-b921-d6ba9de8617b,ok,
forge_x_reject_011,reject,reject,warn,f9024612-c1bd-4e74-ba13-6143de8fed66,ok,
forge_x_reject_012,reject,reject,warn,bb66adb0-4f22-4b6e-8bf3-272926ab758f,ok,
forge_x_reject_014,reject,reject,warn,7b3fb6b9-6262-4ab5-9745-597ab2dd90de,ok,
forge_x_reject_015,reject,reject,warn,bb0bd9d3-b73e-43d9-bfcf-9b7b0a2406e1,ok,
forge_x_reject_016,reject,reject,warn,749906ad-5d4c-4e9a-9c73-f7a539a6490f,ok,
forge_x_reject_017,reject,reject,warn,e0a72bf5-bd9c-429c-808d-542b9216422a,ok,
forge_x_reject_018,reject,reject,warn,d2a3f5c6-c337-4a7f-a26f-b462f4068517,ok,
forge_x_reject_019,reject,reject,warn,963f6813-5171-4f62-9b32-de6f23e87b6f,ok,
forge_x_reject_020,reject,reject,warn,08509622-901d-4847-a92f-7e4cb4d36e5c,ok,
forge_x_ocr_noise_001,ocr_noise,blocked,reject,d9a2e1f0-9b06-4bd1-897b-d73f557e4458,ok,
forge_x_ocr_noise_002,ocr_noise,blocked,reject,96894f9b-a13b-4435-b365-f6c847ddc474,ok,
forge_x_ocr_noise_003,ocr_noise,blocked,reject,f0483b7b-6e58-4078-b066-86434e6a8a7c,ok,
forge_x_ocr_noise_004,ocr_noise,blocked,reject,ef610504-bb5a-49eb-9d81-790c1fb60f10,ok,
forge_x_ocr_noise_005,ocr_noise,blocked,reject,4343efc7-36c7-44ae-b3d2-cca77ba0bea4,ok,
forge_x_ocr_noise_006,ocr_noise,blocked,reject,f0f8b692-c36a-4533-9659-36c11b638135,ok,
forge_x_ocr_noise_007,ocr_noise,blocked,reject,a096af16-3053-4b77-97e6-6af425baac6a,ok,
forge_x_ocr_noise_008,ocr_noise,blocked,warn,8e2509a3-1b09-4e4b-8385-f40a9b51108c,ok,
forge_x_ocr_noise_009,ocr_noise,blocked,reject,931c01c3-565f-43cc-b818-d83f24098025,ok,
forge_x_ocr_noise_010,ocr_noise,blocked,reject,a43b293b-520e-4772-b293-893495ec6b14,ok,
forge_x_ocr_noise_011,ocr_noise,blocked,reject,201641ed-5b7f-4f7d-953b-237121eb0540,ok,
forge_x_ocr_noise_012,ocr_noise,blocked,reject,a5039664-08d1-46b1-9c45-3faa4af199ea,ok,
forge_x_ocr_noise_013,ocr_noise,blocked,warn,1e83ba6a-3f9a-486e-8fe7-76dea7022f0f,ok,
forge_x_ocr_noise_014,ocr_noise,blocked,reject,a558fb5a-8016-4e74-bebf-8422f36cc8fd,ok,
forge_x_ocr_noise_015,ocr_noise,blocked,reject,4a9f37c3-abf4-4b3b-a747-171d1d98880a,ok,
forge_x_sanctions_tbml_shell_002,sanctions_tbml_shell,reject,warn,5f2d2bbf-dcc7-4c81-8db6-72032844c5bc,ok,
forge_x_sanctions_tbml_shell_004,sanctions_tbml_shell,reject,warn,c8ad7925-f2ac-426c-9a5f-da0286db39da,ok,
forge_x_sanctions_tbml_shell_006,sanctions_tbml_shell,reject,warn,3c0f38fe-4ff2-40a2-b879-5046f929dae1,ok,
forge_x_sanctions_tbml_shell_007,sanctions_tbml_shell,reject,warn,26ccff4b-3a8d-473c-970e-53bd4fc6ca0c,ok,
forge_x_sanctions_tbml_shell_009,sanctions_tbml_shell,reject,warn,84aa4a00-e057-477c-8d96-bf4e7063bdd9,ok,
forge_x_sanctions_tbml_shell_011,sanctions_tbml_shell,reject,warn,2d05bd9b-a900-4b10-8d92-7be547515ce7,ok,
forge_x_sanctions_tbml_shell_012,sanctions_tbml_shell,reject,warn,e514dbc5-b7a5-4654-8698-0e9a0f5d2aef,ok,
forge_x_sanctions_tbml_shell_013,sanctions_tbml_shell,reject,warn,93dcebc6-67e7-4e2b-bfad-ed2b0b614acb,ok,
forge_x_sanctions_tbml_shell_015,sanctions_tbml_shell,reject,warn,ad729808-fc89-4816-91e8-0ead39941a56,ok,
